"survey_date","survey_state","ID_GBIP","gender","age_cat","income_level","religion","education_level","jati","turnout","turnout_14","PC_vote_choice","PC_vote_choice_14","Source","weeks"
"2019-04-01","(33) Tamil Nadu 33","122.164.208.223","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"UPA","UPA","AMechTurk",7
"2019-04-02","(33) Tamil Nadu 33","122.164.208.223","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"UPA","UPA","AMechTurk",7
"2019-05-17","(33) Tamil Nadu 33","122.164.208.36",NA,"(34-44]","(01) Less than ₹60,000 01","(3) Christian 3","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"NDA","NDA","AMechTurk",1
"2019-04-30","(32) Kerala 32","122.164.208.76","(1) Male 1","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(5) Scheduled Tribes (ST) 5",1,1,"Aam Aadmi Party","UPA","AMechTurk",3
"2019-05-17","(33) Tamil Nadu 33","122.164.208.8","(1) Male 1","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"NDA","UPA","AMechTurk",1
"2019-04-12","(33) Tamil Nadu 33","122.164.208.84","(1) Male 1","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,NA,"NDA","AMechTurk",6
"2019-04-18","(33) Tamil Nadu 33","122.164.209.1","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"UPA","UPA","AMechTurk",5
"2019-04-12","(33) Tamil Nadu 33","122.164.209.183","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"NDA","NDA","AMechTurk",6
"2019-05-10","(32) Kerala 32","122.164.209.190","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"UPA","UPA","AMechTurk",2
"2019-05-17","(32) Kerala 32","122.164.209.197","(1) Male 1","(24-34]","(04) ₹1,20,000 - ₹2,39,999 04","(3) Christian 3","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",0,1,"Social Democratic Party of India","NDA","AMechTurk",1
"2019-05-16","(32) Kerala 32","122.164.209.232","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"UPA","Social Democratic Party of India","AMechTurk",1
"2019-02-25","(33) Tamil Nadu 33","122.164.209.87","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(7) Other 7","(05) Some Graduate or Higher 05",NA,NA,NA,"Tamil Nadu Makkal Congress",NA,"AMechTurk",12
"2019-02-23","(33) Tamil Nadu 33","122.164.209.87","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(7) Other 7","(05) Some Graduate or Higher 05",NA,NA,NA,"UPA",NA,"AMechTurk",13
"2019-04-06","(33) Tamil Nadu 33","122.164.209.91","(2) Female 2","(34-44]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"UPA","UPA","AMechTurk",7
"2019-05-10","(33) Tamil Nadu 33","122.164.21.150","(1) Male 1","(34-44]","(06) ₹6,00,000 and over 06","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"Other","NDA","AMechTurk",2
"2019-05-11","(33) Tamil Nadu 33","122.164.21.150","(1) Male 1","(34-44]","(06) ₹6,00,000 and over 06","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"Other","NDA","AMechTurk",2
"2019-04-03","(33) Tamil Nadu 33","122.164.21.90","(1) Male 1","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(4) Scheduled Castes (SC) 4",1,1,"NDA","UPA","AMechTurk",7
"2019-05-17","(33) Tamil Nadu 33","122.164.210.169","(2) Female 2","(24-34]","(04) ₹1,20,000 - ₹2,39,999 04","(3) Christian 3","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"NDA","NDA","AMechTurk",1
"2019-05-17","(33) Tamil Nadu 33","122.164.210.169","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"UPA","UPA","AMechTurk",1
"2019-05-10","(33) Tamil Nadu 33","122.164.210.224","(1) Male 1","(24-34]","(04) ₹1,20,000 - ₹2,39,999 04","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",2
"2019-04-25","(33) Tamil Nadu 33","122.164.210.226","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",4
"2019-04-30","(33) Tamil Nadu 33","122.164.210.27","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"UPA","NDA","AMechTurk",3
"2019-05-10","(32) Kerala 32","122.164.210.71","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"UPA","UPA","AMechTurk",2
"2019-04-18","(33) Tamil Nadu 33","122.164.210.76","(2) Female 2","(34-44]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05",NA,1,1,"UPA","UPA","AMechTurk",5
"2019-03-11","(33) Tamil Nadu 33","122.164.210.98","(2) Female 2","(17-24]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05",NA,1,1,"Tamil Nadu Makkal Congress","Tamil Nadu Makkal Congress","AMechTurk",10
"2019-04-25","(32) Kerala 32","122.164.211.113","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(2) Muslim 2","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"NDA","Revolutionary Socialist Party of Kerala (Bolshevik)","AMechTurk",4
"2019-05-10","(33) Tamil Nadu 33","122.164.211.182","(2) Female 2","(17-24]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"UPA","Independent Candidate","AMechTurk",2
"2019-04-12","(33) Tamil Nadu 33","122.164.211.35","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"UPA","UPA","AMechTurk",6
"2019-03-08","(32) Kerala 32","122.164.211.43","(1) Male 1","(24-34]","(04) ₹1,20,000 - ₹2,39,999 04","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,NA,"UPA",NA,"AMechTurk",11
"2019-04-18","(33) Tamil Nadu 33","122.164.211.43","(2) Female 2",NA,"(02) ₹60,000 - ₹89,999 02","(2) Muslim 2","(02) Primary or Lower 02","(5) Scheduled Tribes (ST) 5",1,1,"NDA","NDA","AMechTurk",5
"2019-05-09","(32) Kerala 32","122.164.211.57","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"UPA","UPA","AMechTurk",2
"2019-05-09","(32) Kerala 32","122.164.211.58","(2) Female 2","(24-34]","(04) ₹1,20,000 - ₹2,39,999 04","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"NDA","NDA","AMechTurk",2
"2019-05-10","(32) Kerala 32","122.164.211.71","(1) Male 1","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"UPA","UPA","AMechTurk",2
"2019-03-24","(33) Tamil Nadu 33","122.164.211.85","(1) Male 1","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"NDA","NDA","AMechTurk",9
"2019-05-17","(32) Kerala 32","122.164.211.90","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"UPA","UPA","AMechTurk",1
"2019-05-09","(32) Kerala 32","122.164.212.128","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"NDA","NDA","AMechTurk",2
"2019-04-18","(33) Tamil Nadu 33","122.164.212.218","(1) Male 1","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"UPA","Independent Candidate","AMechTurk",5
"2019-05-04","(33) Tamil Nadu 33","122.164.212.235","(2) Female 2","(34-44]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"NDA","NDA","AMechTurk",3
"2019-04-02","(32) Kerala 32","122.164.212.30","(1) Male 1","(17-24]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",NA,1,"NDA","NDA","AMechTurk",7
"2019-04-25","(33) Tamil Nadu 33","122.164.212.38","(2) Female 2","(34-44]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05",NA,1,1,"UPA","UPA","AMechTurk",4
"2019-02-22",NA,"122.164.212.53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AMechTurk",13
"2019-04-03","(33) Tamil Nadu 33","122.164.212.59","(1) Male 1","(17-24]","(02) ₹60,000 - ₹89,999 02","(4) Sikh 4","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"Aam Aadmi Party","Aam Aadmi Party","AMechTurk",7
"2019-04-12","(33) Tamil Nadu 33","122.164.213.128","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",0,1,"NDA","NDA","AMechTurk",6
"2019-04-16","(33) Tamil Nadu 33","122.164.213.13","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"UPA","NDA","AMechTurk",5
"2019-04-12","(33) Tamil Nadu 33","122.164.213.153","(1) Male 1","(24-34]","(05) ₹2,40,000 - ₹5,99,999 05","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",6
"2019-05-17","(33) Tamil Nadu 33","122.164.213.178","(1) Male 1","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",1
"2019-05-09","(33) Tamil Nadu 33","122.164.213.77","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"NDA","NDA","AMechTurk",2
"2019-05-10","(33) Tamil Nadu 33","122.164.213.87","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(3) Christian 3","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"NDA","NDA","AMechTurk",2
"2019-03-29",NA,"122.164.214.107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AMechTurk",8
"2019-03-04","(33) Tamil Nadu 33","122.164.214.12","(2) Female 2","(44-54]","(03) ₹90,000 - ₹1,19,999 03","(1) Hindu 1","(03) Middle or Secondary 03","(6) Others 6",NA,NA,NA,NA,"AMechTurk",11
"2019-04-25","(33) Tamil Nadu 33","122.164.214.164","(1) Male 1","(24-34]","(04) ₹1,20,000 - ₹2,39,999 04","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",4
"2019-04-17","(32) Kerala 32","122.164.214.167","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(3) Christian 3","(05) Some Graduate or Higher 05","(4) Scheduled Castes (SC) 4",1,1,"UPA","UPA","AMechTurk",5
"2019-03-26","(33) Tamil Nadu 33","122.164.214.188","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"UPA","Independent Candidate","AMechTurk",8
"2019-04-08","(33) Tamil Nadu 33","122.164.214.31","(2) Female 2","(24-34]","(06) ₹6,00,000 and over 06","(3) Christian 3","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,0,"UPA",NA,"AMechTurk",6
"2019-04-18","(33) Tamil Nadu 33","122.164.214.84","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(2) Muslim 2","(05) Some Graduate or Higher 05",NA,1,1,"NDA","NDA","AMechTurk",5
"2019-04-01","(33) Tamil Nadu 33","122.164.214.95","(1) Male 1","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"UPA","UPA","AMechTurk",7
"2019-05-17","(33) Tamil Nadu 33","122.164.215.112","(2) Female 2","(17-24]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05",NA,1,1,"NDA","NDA","AMechTurk",1
"2019-04-16","(33) Tamil Nadu 33","122.164.215.135","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(7) Other 7","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"UPA","UPA","AMechTurk",5
"2019-04-18","(33) Tamil Nadu 33","122.164.215.26","(2) Female 2","(24-34]","(04) ₹1,20,000 - ₹2,39,999 04","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"NDA","NDA","AMechTurk",5
"2019-04-17","(32) Kerala 32","122.164.215.34","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(1) Hindu 1","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"NDA","NDA","AMechTurk",5
"2019-04-30","(33) Tamil Nadu 33","122.164.215.69","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",3
"2019-03-29","(33) Tamil Nadu 33","122.164.215.72","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"UPA","UPA","AMechTurk",8
"2019-03-29","(33) Tamil Nadu 33","122.164.215.72","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(5) Scheduled Tribes (ST) 5",1,1,"UPA","UPA","AMechTurk",8
"2019-04-25","(33) Tamil Nadu 33","122.164.215.77","(2) Female 2","(17-24]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",4
"2019-04-25","(32) Kerala 32","122.164.216.17","(2) Female 2","(24-34]","(05) ₹2,40,000 - ₹5,99,999 05","(1) Hindu 1","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"UPA","Bahujan Samaj Party","AMechTurk",4
"2019-04-09","(33) Tamil Nadu 33","122.164.216.177","(2) Female 2","(24-34]","(05) ₹2,40,000 - ₹5,99,999 05","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"Other","Aam Aadmi Party","AMechTurk",6
"2019-04-17","(33) Tamil Nadu 33","122.164.216.246","(2) Female 2","(34-44]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(4) Scheduled Castes (SC) 4",1,1,"UPA","UPA","AMechTurk",5
"2019-04-25",NA,"122.164.216.59","(2) Female 2","(24-34]","(04) ₹1,20,000 - ₹2,39,999 04","(6) Jain 6","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",NA,NA,NA,NA,"AMechTurk",4
"2019-03-19","(33) Tamil Nadu 33","122.164.216.91","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(3) Christian 3","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"Tamil Nadu Makkal Congress","Tamil Nadu Makkal Congress","AMechTurk",9
"2019-04-25","(33) Tamil Nadu 33","122.164.217.172","(1) Male 1","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"UPA","Aam Aadmi Party","AMechTurk",4
"2019-04-16","(32) Kerala 32","122.164.217.198","(1) Male 1",NA,"(03) ₹90,000 - ₹1,19,999 03","(1) Hindu 1","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"NDA","NDA","AMechTurk",5
"2019-04-16","(32) Kerala 32","122.164.217.249","(2) Female 2","(24-34]","(04) ₹1,20,000 - ₹2,39,999 04","(2) Muslim 2","(05) Some Graduate or Higher 05","(6) Others 6",0,1,"UPA","NDA","AMechTurk",5
"2019-05-11","(33) Tamil Nadu 33","122.164.217.9","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"NDA","NDA","AMechTurk",2
"2019-05-10","(33) Tamil Nadu 33","122.164.218.113","(2) Female 2",NA,"(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"NDA","NDA","AMechTurk",2
"2019-04-02","(33) Tamil Nadu 33","122.164.218.134","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",7
"2019-03-14","(33) Tamil Nadu 33","122.164.218.175","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",10
"2019-04-25","(33) Tamil Nadu 33","122.164.218.217","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(3) Christian 3","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"UPA","UPA","AMechTurk",4
"2019-04-25","(33) Tamil Nadu 33","122.164.218.217","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(3) Christian 3","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"NDA","NDA","AMechTurk",4
"2019-03-15","(33) Tamil Nadu 33","122.164.218.230","(1) Male 1","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"UPA","UPA","AMechTurk",10
"2019-03-12","(33) Tamil Nadu 33","122.164.218.239","(1) Male 1","(24-34]","(02) ₹60,000 - ₹89,999 02","(4) Sikh 4","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"UPA","UPA","AMechTurk",10
"2019-02-26","(33) Tamil Nadu 33","122.164.218.51","(1) Male 1","(34-44]","(01) Less than ₹60,000 01","(3) Christian 3","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,NA,"NDA",NA,"AMechTurk",12
"2019-02-26","(33) Tamil Nadu 33","122.164.218.51","(1) Male 1","(24-34]","(01) Less than ₹60,000 01","(3) Christian 3","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,NA,"NDA",NA,"AMechTurk",12
"2019-02-23","(33) Tamil Nadu 33","122.164.218.51","(1) Male 1","(34-44]","(01) Less than ₹60,000 01","(3) Christian 3","(05) Some Graduate or Higher 05",NA,1,NA,"UPA",NA,"AMechTurk",13
"2019-02-23","(33) Tamil Nadu 33","122.164.218.51","(1) Male 1","(24-34]","(01) Less than ₹60,000 01","(3) Christian 3"," (04) Higher Secondary 04","(4) Scheduled Castes (SC) 4",1,NA,"UPA",NA,"AMechTurk",13
"2019-03-29","(32) Kerala 32","122.164.218.76","(1) Male 1","(24-34]","(04) ₹1,20,000 - ₹2,39,999 04","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"NDA","NDA","AMechTurk",8
"2019-04-12","(32) Kerala 32","122.164.219.133","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(02) Primary or Lower 02","(4) Scheduled Castes (SC) 4",1,0,"UPA",NA,"AMechTurk",6
"2019-04-16","(32) Kerala 32","122.164.219.166","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"UPA","UPA","AMechTurk",5
"2019-05-10","(33) Tamil Nadu 33","122.164.219.178","(2) Female 2","(24-34]","(04) ₹1,20,000 - ₹2,39,999 04","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",2
"2019-05-10","(32) Kerala 32","122.164.219.21","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(3) Christian 3","(05) Some Graduate or Higher 05","(4) Scheduled Castes (SC) 4",1,1,"UPA","UPA","AMechTurk",2
"2019-04-30","(32) Kerala 32","122.164.219.242","(1) Male 1","(17-24]","(03) ₹90,000 - ₹1,19,999 03","(1) Hindu 1","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"NDA","NDA","AMechTurk",3
"2019-05-16","(14) Manipur 14","122.164.219.26","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(6) Jain 6","(05) Some Graduate or Higher 05","(5) Scheduled Tribes (ST) 5",1,1,"NDA","NDA","AMechTurk",1
"2019-03-11","(33) Tamil Nadu 33","122.164.219.42","(1) Male 1","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"UPA","UPA","AMechTurk",10
"2019-03-11","(33) Tamil Nadu 33","122.164.219.42","(1) Male 1","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"UPA","UPA","AMechTurk",10
"2019-05-10","(33) Tamil Nadu 33","122.164.219.54","(1) Male 1","(24-34]","(02) ₹60,000 - ₹89,999 02","(3) Christian 3","(05) Some Graduate or Higher 05","(6) Others 6",1,1,NA,"UPA","AMechTurk",2
"2019-03-19","(32) Kerala 32","122.164.219.65","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(3) Christian 3","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"UPA","UPA","AMechTurk",9
"2019-03-23","(33) Tamil Nadu 33","122.164.219.74","(1) Male 1","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"UPA","UPA","AMechTurk",9
"2019-05-09","(33) Tamil Nadu 33","122.164.219.86","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"NDA","Manithaneya Makkal Katchi","AMechTurk",2
"2019-04-30","(33) Tamil Nadu 33","122.164.219.97","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05",NA,1,1,"Independent Candidate","Independent Candidate","AMechTurk",3
"2019-04-01","(33) Tamil Nadu 33","122.164.220.113","(1) Male 1","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"NDA","NDA","AMechTurk",7
"2019-04-02","(33) Tamil Nadu 33","122.164.220.113","(1) Male 1","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"NDA","NDA","AMechTurk",7
"2019-04-12","(32) Kerala 32","122.164.220.156","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(02) Primary or Lower 02","(2) Forward/General (except Brahmin) 2",1,1,"UPA","NDA","AMechTurk",6
"2019-05-05","(32) Kerala 32","122.164.220.17","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"UPA","UPA","AMechTurk",3
