states,zones,gender,age_cat,religion,education_level,income_level,jati,turnout,alliance_vote
(24) Gujarat 24,(05) Western 05,(1) Male 1,(54-64],(2) Muslim 2,(02) Primary or Lower 02,"(02) ₹60,000 - ₹89,999 02",(3) Other Backward Castes (OBC) 3,0,
(24) Gujarat 24,(05) Western 05,(1) Male 1,(44-54],(2) Muslim 2,(02) Primary or Lower 02,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(34-44],(2) Muslim 2,(04) Higher Secondary 04,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,1,
(24) Gujarat 24,(05) Western 05,(2) Female 2,(24-34],(2) Muslim 2,(03) Middle or Secondary 03,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,1,
(24) Gujarat 24,(05) Western 05,(1) Male 1,(17-24],(2) Muslim 2,(03) Middle or Secondary 03,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,0,
(24) Gujarat 24,(05) Western 05,(1) Male 1,(24-34],(2) Muslim 2,(04) Higher Secondary 04,"(05) ₹2,40,000 - ₹5,99,999 05",(3) Other Backward Castes (OBC) 3,1,UPA
(24) Gujarat 24,(05) Western 05,(2) Female 2,(34-44],(2) Muslim 2,(03) Middle or Secondary 03,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,1,
(24) Gujarat 24,(05) Western 05,(2) Female 2,(44-54],(2) Muslim 2,(01) No Formal Edu 01,"(02) ₹60,000 - ₹89,999 02",(3) Other Backward Castes (OBC) 3,1,
(24) Gujarat 24,(05) Western 05,(2) Female 2,(34-44],(2) Muslim 2,(02) Primary or Lower 02,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,1,UPA
(24) Gujarat 24,(05) Western 05,(2) Female 2,(17-24],(2) Muslim 2,(01) No Formal Edu 01,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,1,
(24) Gujarat 24,(05) Western 05,(2) Female 2,(44-54],(2) Muslim 2,(01) No Formal Edu 01,"(02) ₹60,000 - ₹89,999 02",(3) Other Backward Castes (OBC) 3,0,
(24) Gujarat 24,(05) Western 05,(2) Female 2,(24-34],(2) Muslim 2,(01) No Formal Edu 01,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(24-34],(2) Muslim 2,(03) Middle or Secondary 03,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,0,
(24) Gujarat 24,(05) Western 05,(2) Female 2,(44-54],(2) Muslim 2,(01) No Formal Edu 01,"(03) ₹90,000 - ₹1,19,999 03",(2) Forward/General (except Brahmin) 2,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(24-34],(2) Muslim 2,(01) No Formal Edu 01,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,0,
(24) Gujarat 24,(05) Western 05,(2) Female 2,(44-54],(2) Muslim 2,(01) No Formal Edu 01,"(03) ₹90,000 - ₹1,19,999 03",(2) Forward/General (except Brahmin) 2,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(44-54],(2) Muslim 2,(03) Middle or Secondary 03,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(64-100],(2) Muslim 2,(01) No Formal Edu 01,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(24-34],(2) Muslim 2,(04) Higher Secondary 04,"(05) ₹2,40,000 - ₹5,99,999 05",(3) Other Backward Castes (OBC) 3,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(24-34],(2) Muslim 2,(01) No Formal Edu 01,"(03) ₹90,000 - ₹1,19,999 03",(2) Forward/General (except Brahmin) 2,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(24-34],(2) Muslim 2,(01) No Formal Edu 01,"(03) ₹90,000 - ₹1,19,999 03",(2) Forward/General (except Brahmin) 2,0,
(24) Gujarat 24,(05) Western 05,(1) Male 1,(64-100],(2) Muslim 2,(01) No Formal Edu 01,"(02) ₹60,000 - ₹89,999 02",(2) Forward/General (except Brahmin) 2,1,UPA
(24) Gujarat 24,(05) Western 05,(2) Female 2,(24-34],(2) Muslim 2,(04) Higher Secondary 04,"(03) ₹90,000 - ₹1,19,999 03",(2) Forward/General (except Brahmin) 2,1,NDA
(24) Gujarat 24,(05) Western 05,(2) Female 2,(24-34],(2) Muslim 2,(02) Primary or Lower 02,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,0,
(24) Gujarat 24,(05) Western 05,(1) Male 1,(24-34],(2) Muslim 2,(01) No Formal Edu 01,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,0,
(24) Gujarat 24,(05) Western 05,(2) Female 2,(24-34],(2) Muslim 2,(01) No Formal Edu 01,"(02) ₹60,000 - ₹89,999 02",(2) Forward/General (except Brahmin) 2,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(24-34],(2) Muslim 2,(01) No Formal Edu 01,"(03) ₹90,000 - ₹1,19,999 03",(2) Forward/General (except Brahmin) 2,0,
(24) Gujarat 24,(05) Western 05,(1) Male 1,(44-54],(2) Muslim 2,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(3) Other Backward Castes (OBC) 3,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(24-34],(2) Muslim 2,(01) No Formal Edu 01,"(03) ₹90,000 - ₹1,19,999 03",(2) Forward/General (except Brahmin) 2,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(17-24],(2) Muslim 2,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(2) Forward/General (except Brahmin) 2,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(17-24],(2) Muslim 2,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(3) Other Backward Castes (OBC) 3,1,NDA
(24) Gujarat 24,(05) Western 05,(2) Female 2,(64-100],(2) Muslim 2,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(3) Other Backward Castes (OBC) 3,1,NDA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(44-54],(2) Muslim 2,(01) No Formal Edu 01,"(02) ₹60,000 - ₹89,999 02",(3) Other Backward Castes (OBC) 3,1,NDA
(24) Gujarat 24,(05) Western 05,(2) Female 2,(64-100],(2) Muslim 2,(01) No Formal Edu 01,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,1,NDA
(24) Gujarat 24,(05) Western 05,(1) Male 1,,(2) Muslim 2,(01) No Formal Edu 01,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,1,NDA
(24) Gujarat 24,(05) Western 05,(2) Female 2,(17-24],(2) Muslim 2,(02) Primary or Lower 02,"(02) ₹60,000 - ₹89,999 02",(3) Other Backward Castes (OBC) 3,1,NDA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(44-54],(2) Muslim 2,(01) No Formal Edu 01,"(02) ₹60,000 - ₹89,999 02",(3) Other Backward Castes (OBC) 3,1,NDA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(44-54],(2) Muslim 2,(04) Higher Secondary 04,"(02) ₹60,000 - ₹89,999 02",(3) Other Backward Castes (OBC) 3,1,NDA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(44-54],(2) Muslim 2,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(3) Other Backward Castes (OBC) 3,1,NDA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(34-44],(2) Muslim 2,(01) No Formal Edu 01,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,1,NDA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(17-24],(2) Muslim 2,(01) No Formal Edu 01,"(02) ₹60,000 - ₹89,999 02",(3) Other Backward Castes (OBC) 3,1,NDA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(17-24],(2) Muslim 2,(01) No Formal Edu 01,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,1,NDA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(24-34],(2) Muslim 2,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(3) Other Backward Castes (OBC) 3,1,NDA
(24) Gujarat 24,(05) Western 05,(2) Female 2,(24-34],(2) Muslim 2,(01) No Formal Edu 01,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,1,NDA
(24) Gujarat 24,(05) Western 05,(2) Female 2,(24-34],(2) Muslim 2,(01) No Formal Edu 01,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,1,NDA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(24-34],(2) Muslim 2,(01) No Formal Edu 01,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,1,NDA
(24) Gujarat 24,(05) Western 05,(2) Female 2,(44-54],(2) Muslim 2,(02) Primary or Lower 02,"(02) ₹60,000 - ₹89,999 02",(3) Other Backward Castes (OBC) 3,1,NDA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(34-44],(2) Muslim 2,(01) No Formal Edu 01,"(03) ₹90,000 - ₹1,19,999 03",(2) Forward/General (except Brahmin) 2,1,NDA
(24) Gujarat 24,(05) Western 05,(2) Female 2,(54-64],(2) Muslim 2,(01) No Formal Edu 01,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,1,NDA
(24) Gujarat 24,(05) Western 05,(2) Female 2,(34-44],(2) Muslim 2,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(3) Other Backward Castes (OBC) 3,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(44-54],(2) Muslim 2,(01) No Formal Edu 01,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(34-44],(2) Muslim 2,(01) No Formal Edu 01,"(02) ₹60,000 - ₹89,999 02",(3) Other Backward Castes (OBC) 3,,
(24) Gujarat 24,(05) Western 05,(1) Male 1,(17-24],(2) Muslim 2,(01) No Formal Edu 01,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,1,NDA
(24) Gujarat 24,(05) Western 05,(2) Female 2,(44-54],(2) Muslim 2,(01) No Formal Edu 01,"(02) ₹60,000 - ₹89,999 02",(3) Other Backward Castes (OBC) 3,1,NDA
(24) Gujarat 24,(05) Western 05,(2) Female 2,(24-34],(2) Muslim 2,(01) No Formal Edu 01,"(02) ₹60,000 - ₹89,999 02",(3) Other Backward Castes (OBC) 3,1,NDA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(34-44],(2) Muslim 2,(01) No Formal Edu 01,"(02) ₹60,000 - ₹89,999 02",(3) Other Backward Castes (OBC) 3,1,UPA
(24) Gujarat 24,(05) Western 05,(2) Female 2,(34-44],(2) Muslim 2,(01) No Formal Edu 01,"(02) ₹60,000 - ₹89,999 02",(3) Other Backward Castes (OBC) 3,0,
(24) Gujarat 24,(05) Western 05,(2) Female 2,(34-44],(2) Muslim 2,(01) No Formal Edu 01,"(02) ₹60,000 - ₹89,999 02",(3) Other Backward Castes (OBC) 3,1,NDA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(54-64],(2) Muslim 2,(02) Primary or Lower 02,"(02) ₹60,000 - ₹89,999 02",(3) Other Backward Castes (OBC) 3,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(24-34],(2) Muslim 2,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(3) Other Backward Castes (OBC) 3,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(64-100],(2) Muslim 2,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(3) Other Backward Castes (OBC) 3,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(44-54],(2) Muslim 2,(02) Primary or Lower 02,"(02) ₹60,000 - ₹89,999 02",(3) Other Backward Castes (OBC) 3,0,
(24) Gujarat 24,(05) Western 05,(2) Female 2,(44-54],(2) Muslim 2,(01) No Formal Edu 01,"(02) ₹60,000 - ₹89,999 02",(3) Other Backward Castes (OBC) 3,1,UPA
(24) Gujarat 24,(05) Western 05,(2) Female 2,(24-34],(2) Muslim 2,(02) Primary or Lower 02,"(02) ₹60,000 - ₹89,999 02",(2) Forward/General (except Brahmin) 2,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(64-100],(2) Muslim 2,(02) Primary or Lower 02,"(02) ₹60,000 - ₹89,999 02",(2) Forward/General (except Brahmin) 2,1,UPA
(24) Gujarat 24,(05) Western 05,(2) Female 2,(44-54],(2) Muslim 2,(01) No Formal Edu 01,"(05) ₹2,40,000 - ₹5,99,999 05",(3) Other Backward Castes (OBC) 3,1,UPA
(24) Gujarat 24,(05) Western 05,(2) Female 2,(54-64],(2) Muslim 2,(01) No Formal Edu 01,"(02) ₹60,000 - ₹89,999 02",(2) Forward/General (except Brahmin) 2,0,
(24) Gujarat 24,(05) Western 05,(1) Male 1,(54-64],(2) Muslim 2,(02) Primary or Lower 02,"(03) ₹90,000 - ₹1,19,999 03",(2) Forward/General (except Brahmin) 2,1,UPA
(24) Gujarat 24,(05) Western 05,(2) Female 2,(34-44],(2) Muslim 2,(01) No Formal Edu 01,"(02) ₹60,000 - ₹89,999 02",(3) Other Backward Castes (OBC) 3,1,
(24) Gujarat 24,(05) Western 05,(1) Male 1,(64-100],(2) Muslim 2,(01) No Formal Edu 01,"(02) ₹60,000 - ₹89,999 02",(2) Forward/General (except Brahmin) 2,0,
(24) Gujarat 24,(05) Western 05,(2) Female 2,(34-44],(2) Muslim 2,(01) No Formal Edu 01,"(02) ₹60,000 - ₹89,999 02",(2) Forward/General (except Brahmin) 2,0,
(24) Gujarat 24,(05) Western 05,(1) Male 1,(24-34],(2) Muslim 2,(02) Primary or Lower 02,"(02) ₹60,000 - ₹89,999 02",(2) Forward/General (except Brahmin) 2,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(44-54],(2) Muslim 2,(02) Primary or Lower 02,"(02) ₹60,000 - ₹89,999 02",(3) Other Backward Castes (OBC) 3,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(24-34],(2) Muslim 2,(02) Primary or Lower 02,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(17-24],(2) Muslim 2,(02) Primary or Lower 02,"(03) ₹90,000 - ₹1,19,999 03",(2) Forward/General (except Brahmin) 2,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(34-44],(2) Muslim 2,(02) Primary or Lower 02,"(03) ₹90,000 - ₹1,19,999 03",(2) Forward/General (except Brahmin) 2,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(24-34],(2) Muslim 2,(02) Primary or Lower 02,"(02) ₹60,000 - ₹89,999 02",(2) Forward/General (except Brahmin) 2,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(34-44],(2) Muslim 2,(02) Primary or Lower 02,"(02) ₹60,000 - ₹89,999 02",(2) Forward/General (except Brahmin) 2,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(24-34],(2) Muslim 2,(03) Middle or Secondary 03,"(03) ₹90,000 - ₹1,19,999 03",(2) Forward/General (except Brahmin) 2,1,UPA
(24) Gujarat 24,(05) Western 05,(2) Female 2,(54-64],(2) Muslim 2,(02) Primary or Lower 02,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(24-34],(2) Muslim 2,(02) Primary or Lower 02,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,1,UPA
(24) Gujarat 24,(05) Western 05,(2) Female 2,(44-54],(2) Muslim 2,(02) Primary or Lower 02,"(03) ₹90,000 - ₹1,19,999 03",(2) Forward/General (except Brahmin) 2,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(24-34],(2) Muslim 2,(01) No Formal Edu 01,"(02) ₹60,000 - ₹89,999 02",(3) Other Backward Castes (OBC) 3,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(17-24],(2) Muslim 2,(02) Primary or Lower 02,"(01) Less than ₹60,000 01",(2) Forward/General (except Brahmin) 2,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(24-34],(2) Muslim 2,(02) Primary or Lower 02,"(03) ₹90,000 - ₹1,19,999 03",(2) Forward/General (except Brahmin) 2,1,UPA
(24) Gujarat 24,(05) Western 05,(2) Female 2,(24-34],(2) Muslim 2,(03) Middle or Secondary 03,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,1,UPA
(24) Gujarat 24,(05) Western 05,(2) Female 2,(34-44],(2) Muslim 2,(02) Primary or Lower 02,"(03) ₹90,000 - ₹1,19,999 03",(3) Other Backward Castes (OBC) 3,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(54-64],(2) Muslim 2,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(5) Scheduled Tribes (ST) 5,1,NDA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(17-24],(2) Muslim 2,(02) Primary or Lower 02,"(02) ₹60,000 - ₹89,999 02",(2) Forward/General (except Brahmin) 2,1,UPA
(24) Gujarat 24,(05) Western 05,(2) Female 2,(34-44],(2) Muslim 2,(01) No Formal Edu 01,"(02) ₹60,000 - ₹89,999 02",(3) Other Backward Castes (OBC) 3,1,
(24) Gujarat 24,(05) Western 05,(1) Male 1,(24-34],(2) Muslim 2,(01) No Formal Edu 01,"(02) ₹60,000 - ₹89,999 02",(2) Forward/General (except Brahmin) 2,1,UPA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(64-100],(3) Christian 3,(02) Primary or Lower 02,"(01) Less than ₹60,000 01",,1,
(24) Gujarat 24,(05) Western 05,(2) Female 2,(17-24],(6) Jain 6,(04) Higher Secondary 04,"(03) ₹90,000 - ₹1,19,999 03",,1,NDA
(24) Gujarat 24,(05) Western 05,(2) Female 2,(44-54],(6) Jain 6,(01) No Formal Edu 01,"(03) ₹90,000 - ₹1,19,999 03",,1,NDA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(64-100],(6) Jain 6,(05) Some Graduate or Higher 05,"(03) ₹90,000 - ₹1,19,999 03",,1,NDA
(24) Gujarat 24,(05) Western 05,(2) Female 2,(17-24],(6) Jain 6,(02) Primary or Lower 02,"(03) ₹90,000 - ₹1,19,999 03",(2) Forward/General (except Brahmin) 2,1,NDA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(24-34],(6) Jain 6,(04) Higher Secondary 04,"(03) ₹90,000 - ₹1,19,999 03",(2) Forward/General (except Brahmin) 2,1,NDA
(24) Gujarat 24,(05) Western 05,(1) Male 1,(54-64],(7) Other 7,(01) No Formal Edu 01,"(02) ₹60,000 - ₹89,999 02",(2) Forward/General (except Brahmin) 2,0,
(24) Gujarat 24,(05) Western 05,(1) Male 1,(54-64],(7) Other 7,(01) No Formal Edu 01,"(03) ₹90,000 - ₹1,19,999 03",(2) Forward/General (except Brahmin) 2,0,
(24) Gujarat 24,(05) Western 05,(2) Female 2,(44-54],(7) Other 7,(01) No Formal Edu 01,"(05) ₹2,40,000 - ₹5,99,999 05",(2) Forward/General (except Brahmin) 2,1,NDA
(06) Haryana 06,(01) North 01,(1) Male 1,(24-34],(1) Hindu 1,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(4) Scheduled Castes (SC) 4,1,
(06) Haryana 06,(01) North 01,(1) Male 1,(17-24],(1) Hindu 1,(04) Higher Secondary 04,"(01) Less than ₹60,000 01",(2) Forward/General (except Brahmin) 2,1,NDA
(06) Haryana 06,(01) North 01,(1) Male 1,(54-64],(1) Hindu 1,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(3) Other Backward Castes (OBC) 3,0,
(06) Haryana 06,(01) North 01,(1) Male 1,(64-100],(1) Hindu 1,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(3) Other Backward Castes (OBC) 3,0,
(06) Haryana 06,(01) North 01,(1) Male 1,(34-44],(1) Hindu 1,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(2) Forward/General (except Brahmin) 2,1,NDA
(06) Haryana 06,(01) North 01,(1) Male 1,(54-64],(1) Hindu 1,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(4) Scheduled Castes (SC) 4,1,NDA
(06) Haryana 06,(01) North 01,(1) Male 1,(34-44],(1) Hindu 1,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(4) Scheduled Castes (SC) 4,1,UPA
(06) Haryana 06,(01) North 01,(2) Female 2,(17-24],(1) Hindu 1,(05) Some Graduate or Higher 05,"(01) Less than ₹60,000 01",(3) Other Backward Castes (OBC) 3,1,UPA
(06) Haryana 06,(01) North 01,(2) Female 2,(17-24],(1) Hindu 1,(02) Primary or Lower 02,"(01) Less than ₹60,000 01",(2) Forward/General (except Brahmin) 2,0,
(06) Haryana 06,(01) North 01,(1) Male 1,(34-44],(1) Hindu 1,(03) Middle or Secondary 03,"(01) Less than ₹60,000 01",(5) Scheduled Tribes (ST) 5,1,NDA
(06) Haryana 06,(01) North 01,(1) Male 1,(44-54],(1) Hindu 1,(04) Higher Secondary 04,"(01) Less than ₹60,000 01",(1) Brahmin 1,1,NDA
(06) Haryana 06,(01) North 01,(1) Male 1,(44-54],(1) Hindu 1,(05) Some Graduate or Higher 05,"(01) Less than ₹60,000 01",(2) Forward/General (except Brahmin) 2,0,
(06) Haryana 06,(01) North 01,(2) Female 2,(54-64],(1) Hindu 1,(05) Some Graduate or Higher 05,"(01) Less than ₹60,000 01",(2) Forward/General (except Brahmin) 2,1,NDA
(06) Haryana 06,(01) North 01,(2) Female 2,(24-34],(1) Hindu 1,(05) Some Graduate or Higher 05,"(01) Less than ₹60,000 01",(2) Forward/General (except Brahmin) 2,1,NDA
(06) Haryana 06,(01) North 01,(2) Female 2,(24-34],(1) Hindu 1,(05) Some Graduate or Higher 05,"(01) Less than ₹60,000 01",(2) Forward/General (except Brahmin) 2,1,NDA
(06) Haryana 06,(01) North 01,(1) Male 1,(34-44],(1) Hindu 1,(04) Higher Secondary 04,"(01) Less than ₹60,000 01",(3) Other Backward Castes (OBC) 3,1,NDA
(06) Haryana 06,(01) North 01,(2) Female 2,(44-54],(1) Hindu 1,(05) Some Graduate or Higher 05,"(01) Less than ₹60,000 01",(3) Other Backward Castes (OBC) 3,1,NDA
(06) Haryana 06,(01) North 01,(1) Male 1,(54-64],(1) Hindu 1,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(3) Other Backward Castes (OBC) 3,1,NDA
(06) Haryana 06,(01) North 01,(2) Female 2,(24-34],(1) Hindu 1,(05) Some Graduate or Higher 05,"(01) Less than ₹60,000 01",(1) Brahmin 1,1,NDA
(06) Haryana 06,(01) North 01,(2) Female 2,(44-54],(1) Hindu 1,(05) Some Graduate or Higher 05,"(01) Less than ₹60,000 01",(3) Other Backward Castes (OBC) 3,0,
(06) Haryana 06,(01) North 01,(1) Male 1,(44-54],(1) Hindu 1,(05) Some Graduate or Higher 05,"(05) ₹2,40,000 - ₹5,99,999 05",(3) Other Backward Castes (OBC) 3,1,NDA
(06) Haryana 06,(01) North 01,(2) Female 2,(17-24],(1) Hindu 1,(04) Higher Secondary 04,"(01) Less than ₹60,000 01",(2) Forward/General (except Brahmin) 2,0,
(06) Haryana 06,(01) North 01,(1) Male 1,(54-64],(1) Hindu 1,(04) Higher Secondary 04,"(01) Less than ₹60,000 01",(3) Other Backward Castes (OBC) 3,1,NDA
(06) Haryana 06,(01) North 01,(2) Female 2,(64-100],(1) Hindu 1,(05) Some Graduate or Higher 05,"(01) Less than ₹60,000 01",(3) Other Backward Castes (OBC) 3,0,
(06) Haryana 06,(01) North 01,(1) Male 1,(24-34],(1) Hindu 1,(03) Middle or Secondary 03,"(01) Less than ₹60,000 01",(3) Other Backward Castes (OBC) 3,1,NDA
(06) Haryana 06,(01) North 01,(1) Male 1,(34-44],(1) Hindu 1,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(3) Other Backward Castes (OBC) 3,1,UPA
(06) Haryana 06,(01) North 01,(1) Male 1,(17-24],(1) Hindu 1,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(4) Scheduled Castes (SC) 4,1,NDA
(06) Haryana 06,(01) North 01,(1) Male 1,(34-44],(1) Hindu 1,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(4) Scheduled Castes (SC) 4,1,NDA
(06) Haryana 06,(01) North 01,(2) Female 2,(34-44],(1) Hindu 1,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",,1,NDA
(06) Haryana 06,(01) North 01,(2) Female 2,(24-34],(1) Hindu 1,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(4) Scheduled Castes (SC) 4,1,NDA
(06) Haryana 06,(01) North 01,(1) Male 1,(34-44],(1) Hindu 1,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(4) Scheduled Castes (SC) 4,1,NDA
(06) Haryana 06,(01) North 01,(1) Male 1,(44-54],(1) Hindu 1,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(4) Scheduled Castes (SC) 4,1,NDA
(06) Haryana 06,(01) North 01,(1) Male 1,(24-34],(1) Hindu 1,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(4) Scheduled Castes (SC) 4,1,UPA
(06) Haryana 06,(01) North 01,(2) Female 2,(24-34],(1) Hindu 1,(02) Primary or Lower 02,"(01) Less than ₹60,000 01",(4) Scheduled Castes (SC) 4,1,NDA
(06) Haryana 06,(01) North 01,(2) Female 2,(24-34],(1) Hindu 1,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(4) Scheduled Castes (SC) 4,0,
(06) Haryana 06,(01) North 01,(2) Female 2,(17-24],(1) Hindu 1,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(4) Scheduled Castes (SC) 4,1,UPA
(06) Haryana 06,(01) North 01,(1) Male 1,(24-34],(1) Hindu 1,(03) Middle or Secondary 03,"(01) Less than ₹60,000 01",(3) Other Backward Castes (OBC) 3,1,NDA
(06) Haryana 06,(01) North 01,(2) Female 2,(34-44],(1) Hindu 1,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(4) Scheduled Castes (SC) 4,1,OTHER
(06) Haryana 06,(01) North 01,(1) Male 1,(54-64],(1) Hindu 1,(01) No Formal Edu 01,"(01) Less than ₹60,000 01",(4) Scheduled Castes (SC) 4,1,UPA
(06) Haryana 06,(01) North 01,(2) Female 2,(17-24],(1) Hindu 1,(02) Primary or Lower 02,"(01) Less than ₹60,000 01",,1,NDA
(06) Haryana 06,(01) North 01,(1) Male 1,(44-54],(1) Hindu 1,(03) Middle or Secondary 03,"(03) ₹90,000 - ₹1,19,999 03",(1) Brahmin 1,1,NDA
(06) Haryana 06,(01) North 01,(1) Male 1,(24-34],(1) Hindu 1,(02) Primary or Lower 02,"(01) Less than ₹60,000 01",(3) Other Backward Castes (OBC) 3,1,NDA
